380,9364658532,7995 BISL JUSTAB BD,15,0.013019,0.013020,0.5531,0.895,4.09,8.522,8.671,8.136,5.848,5.913,2.820,2.860,3.030,2.906,2.289,6.327,9.207,"65,329"
381,8104406557,8000-12 S MARYLAND AVE,15,0.013019,0.013020,1.6076,1.713,1.78,1.222,1.188,1.090,954,818,728,761,754,702,883,1.067,1.159,"11,366"
382,1036066048,14017 S TRACC AVE BD,10,0.143019,0.143020,0.742,0.87,0.87,1.174,608,1.042,847,880,719,879,829,719,803,810,1.073,"10,802"
383,8003028544,8009-11 S MARYLAND AVE,15,0.013019,0.013020,0.1749,0.743,0.19,851,280,265,208,205,200,200,242,276,284,487,1.033,"1,405"
384,1036087038,14923 S TRACC AVE,10,0.143019,0.143020,1.087,1.218,1.13,1.158,909,1.034,1.023,954,783,828,958,870,1.111,1.252,1.276,"12,215"
385,8104442031,8014-16 S MARYLAND,15,0.013019,0.013020,0.0675,0.053,0.039,0.25,345,137,148,133,107,97,77,93,122,106,118,127
386,8112138029,7956 BISL ABERTOSIN ST UNIT,15,0.013019,0.013020,0.365,0.309,0.25,345,140,302,317,319,297,308,299,277,282,280,318,"3,657"
387,4068151551,6159-37 S MARYLAND AVE,15,0.013019,0.013020,0.3715,0.987,1.17,5.244,7.275,7.253,4.332,490,1.166,1.079,1.122,1.165,1.530,3.553,5.272,"40,484"
388,8273006335,1931-45 E 7157 ST BD,12,0.163019,0.163020,0.1752,0.388,0.31,568,550,568,553,536,352,181,213,221,407,551,551,"5,382"
384,8707274091,11932-36 S STEWART AVE,21,0.003019,0.003020,0.0612,0.514,0.54,472,448,651,661,705,659,648,662,575,597,534,528,"7,142"
385,7052625330,7802-04 S RAGNGAM AVE,14,0.003019,0.003020,0.555,0.824,0.61,642,598,605,599,471,411,415,522,445,483,482,"6,178"
386,0705369044,1575 W S7ATE ST,12,0.163019,0.163020,0.4738,0.179,0.19,743,628,685,662,614,498,530,513,422,546,545,633
387,8062718338,7626-31 S S7ATE,15,0.013019,0.013020,0.8751,1.026,1.05,1.054,72,1.049,1.051,1.048,921,1.048,921,1.041,1.014,938,965,"1,022"
388,7936165540,907 E 6107 ST,15,0.013019,0.013020,0.7611,0.627,0.61,1.251,1.235,1.245,993,838,477,516,578,550,627,883,"1,268","10,261"
389,8924821031,7924-26 S VEPROA AVE,15,0.013019,0.013020,1.3955,1.19,1.18,1.479,1.534,1.545,1.102,623,467,446,512,559,514,538,"1,658","12,597"
400,9813805064,5758-83 S MARASH,7,0.93018,0.93020,0.475,0.339,0.35,582,556,539,425,364,312,410,370,288,326,329,350,"4,848"
401,9060649511,7934-425 MARASH,15,0.013019,0.013020,1.2871,1.432,1.49,1.140,1.128,1.113,1.212,1.035,1.001,1.087,1.202,1.147,1.124,1.064,1.118,"13,174"
402,9021637029,8456-56 S MARASH BD,16,0.023019,0.023020,1.2305,1.05,1.11,948,961,984,797,857,767,864,923,827,838,816,882,"10,424"
403,8342706961,6230-34 S ANASS AN,9,0.123019,0.123020,0.1926,0.618,0.63,"7,366","8,791",8.126,8.872,2.102,553,538,519,557,"3,469","8,700","9,678","58,470"
404,7320389089,5901-03 W ADAMS BD,4,0.93018,0.93020,0.4669,0.411,0.40,696,553,561,495,475,424,448,465,476,527,548,611,"6,281"
405,800042552,6236-60 S ANTIGNAN AVE,9,0.123019,0.123020,1.719,1.766,1.88,"8,383","8,703","8,132","4,184","1,296","1,140","1,367","1,347","1,612","2,405","6,927","10,672","56,174"
406,8524614440,7855-55 S CALUMIT AVE,15,0.013019,0.173020,0.456,1.09,0.80,"1,304","1,083","1,298","1,321","1,079",689,539,629,662,921,"1,203","1,438","12,166"
407,100303217,708 S-AARLOA,2,0.03018,0.03020,0.9751,1.026,1.05,"1,054","1,55","2,665","0,741",835,527,311,305,426,402,346,310,448
408,3072154678,6306 S-APITEOAN AVE BLDG,10,0.143019,0.143020,0.7762,1.394,1.55,621,600,576,525,545,474,553,617,599,607,595,608,"6,960"
409,101032537,1257 S CHANITAMA AVE,2,0.03018,0.03020,0.1833,0.112,0.12,664,598,465,372,165,141,137,144,126,226,385,342,"3,837"
410,1026543045,7805 S EVAKIG AVE,15,0.013019,0.013020,0.6153,0.6155,0.00,"3,027","3,267","3,459","2,462",677,2,2,2,2,279,"2,892","3,462","20,533"
411,5098113544,2435 W 69RU ST,9,0.123019,0.123020,19.855,25.694,25.96,"5,700","5,118","3,238","4,990","6,701","9,042","11,054","1,317","8,456","5,025","5,325","5,669","84,924"
412,9034007041,8951-55 S AOA BD,17,0.033019,0.033020,0.8553,0.441,0.45,528,502,516,525,501,436,439,469,464,485,475,524,"5,863"
413,1206197033,14119 S TRACC AVE,10,0.143019,0.143020,0.2956,0.105,0.78,709,567,643,539,418,391,386,325,350,466,598,598,635
414,8436026085,7103 S APITEOAN AVE UMT S,15,0.173019,0.173020,0.0586,0.0586,0.00,164,46,31,12,2,2,2,2,2,2,2,2,1
415,7768511022,7939-41 S OOBOAR AVE,15,0.013019,0.013020,0.4264,0.273,0.32,245,205,235,228,259,222,223,185,203,199,223,"2,855"
416,1026217036,14123 S TRACC AVE,10,0.143019,0.143020,0.6661,0.773,0.96,"1,430","1,390","1,255","1,370","1,062",892,890,874,882,"1,029","1,041","1,219","13,035"
417,8456078052,2419 W 7157 ST,13,0.173019,0.173020,1.5026,0.584,1.66,"1,325","1,212","1,184","1,109","1,109",982,"1,013","1,043",975,"1,117","1,138","1,154","13,486"
418,8937276070,7231 C6147SS AVE,12,0.163019,0.163020,0.822,0.452,0.45,910,"1,216","1,016",808,589,377,376,395,343,431,575,639,543,"1,182"
419,1263019171,2207 E 707H ST,13,0.173019,0.173020,1.7902,2.502,2.79,"1,650","1,594","1,564","1,680",294,"1,162","1,138","1,069","1,097","1,308","1,318","1,559","12,92"
420,8436454589,6304 VCS FARFRELD AVE,10,0.143019,0.143020,0.341,0.1,0.08,309,451,433,169,42,32,169,42,32,32,45,62,38,54,59
421,5475238544,5501-5 W WASHANOCTON BLVD,10,0.143019,0.143020,0.4583,0.112,29.10,18.278,18.144,1.6323,15.980,14.611,14.162,16.202,17.309,14.785,16.842,17.510,16.903,"200,258"
