446,1262743330,12507-2 ASIA LING AVE (ANT E,9,0/13/2016,0/13/2020,0.212,0.308,0.25,553,532,429,365,347,271,407,444,454,505,524,458,"5,330"
447,2586026540,"805 E DRGUE, SLL",11,0/23/2016,0/23/2020,0.4067,0.371,0.34,191,151,162,158,141,146,154,172,178,193,187,200,"2,053"
448,5011576553,2616 N LAWARHE AVE BD,12,0/16/2016,0/16/2020,0.2712,0.302,0.21,329,291,293,295,264,237,237,239,219,257,250,244,"3,223"
449,2980009098,391 FORDST BLV D,5,0/7/2016,0/7/2020,0,0.32257502,0.00,186,173,169,147,137,123,131,145,145,24,21,22,"1,433"
450,3811887644,2618 N LAWARHE AVE BD,12,0/16/2016,0/16/2020,0.6164,0.527,0.48,949,593,656,625,495,402,452,473,606,605,"1,033","1,028","8,447"
457,4480152032,2849 E 77TH ST,21,0/30/2016,0/30/2020,0.2383,1.629,1.07,935,821,"1,349","1,082",968,676,687,783,720,662,758,920,"10,360"
458,0709415906,1677 E747E ST,12,0/16/2016,0/16/2020,1.262,0.35,0.36,786,613,689,723,605,602,644,467,440,547,593,458,"7,083"
459,5063023071,S CALLARET AVE,20,0/28/2016,0/28/2020,0.2721,0.144,0.18,137,124,142,139,142,156,174,157,133,138,124,137,"1,705"
460,0709431090,1683 E747E ST,12,0/16/2016,0/16/2020,1.791,0.622,0.61,"1,254",960,"1,079","1,098","1,037",887,868,976,896,950,931,"1,192","12,227"
461,5223446129,12-18 N LICLAANE AVE,4,0/6/2016,0/6/2020,0.6249,2.626,3.08,"3,975","3,853","3,612","3,449","3,540",902,918,933,894,"2,248","2,760","2,933","28,113"
462,0709445058,1685 E747E ST PB,12,0/16/2016,0/16/2020,0.8929,0.308,0.37,872,725,753,743,639,485,505,511,461,606,630,720,"7,849"
463,5223584080,107-13 N LAWARHE AVE,5,0/7/2016,0/7/2020,1.0774,0.921,0.90,"1,612","1,441",852,707,758,661,670,517,418,475,547,"1,885","10,941"
464,0709378059,5658-9 RUDNA,7,0/8/2016,0/8/2020,0.1417,0.056,0.06,150,146,103,91,111,92,72,62,62,73,89,"1,132",
465,530711111,5511 W COROCRAMI PL,10,0/14/2016,0/14/2020,0.3347,0.3347,0.00,27,41,52,46,34,10,2,2,2,2,2,2,221
466,5187163038,5800 S AFFESANI AVE (ANT B),8,0/10/2016,0/10/2020,0.387,0.16,0.16,683,"1,158","1,714",856,360,219,236,269,296,374,533,512,"7,327"
467,5307484041,50-62 N LAWARHE AVE,8,0/6/2016,0/6/2020,1.2187,0.466,0.52,375,426,359,843,206,208,103,239,253,293,436,749,"4,490"
468,6925831037,7358 S BLACKSTONE AVE,12,0/16/2016,0/16/2020,0.2403,0.411,0.41,418,352,352,326,295,241,298,318,374,398,355,388,"3,957"
469,5475296641,5509-17 WASHINGTON BD,10,0/14/2016,0/14/2020,20.0592,11.077,11.64,"10,559","13,642","14,296","9,222","5,791","5,335","8,036","6,237","5,027","4,528","4,181","4,367","89,219"
470,505940547,6954 W. S CALLARET AVE,11,0/15/2016,0/15/2020,1.4230,1.786,1.54,"4,939","3,969","3,448","2,706","1,889","1,151",818,749,667,550,"1,853","4,512","27,162"
471,5475755640,W CORODRAW1,10,0/14/2016,0/14/2020,0.7082,1.7082,0.78,"1,152","1,188","1,026",894,953,702,715,798,764,918,"1,131","1,030","11,269"
472,742825649,345-56 E 724E ST,12,0/17/2016,0/17/2020,0.5042,0.313,0.66,244,1,167,147,190,239,304,265,280,301,293,"3,917","2,817"
473,5559032526,230-4 H FARS,5,0/7/2016,0/7/2020,2.908,1.121,1.42,"3,609","3,015","2,028","1,860","1,149","1,525","1,063",806,803,"1,455","1,822","1,710","20,847"
474,5285106526,7356-68 S DORCHESTER AVE,12,0/16/2016,0/16/2020,0.2785,0.456,0.46,"3,545","5,355","5,381","3,469","3,451",672,391,346,432,"1,188","2,096","3,254","28,408"
475,5638171039,721 S ST LDUS AVE,2,0/2/2016,0/2/2020,0.2256,1.8,2.34,"3,595","3,426","3,289","3,041","2,667","2,142","1,295","1,164","1,171","1,619","2,415","3,117","28,941"
476,5671461056,7056 W. EBERVANIT AVE,11,0/15/2016,0/15/2020,0.3111,0.22,0.24,849,221,197,157,195,188,127,142,172,194,993,"1,702","5,128"
477,5722066056,3653-55 W FLOURNOVE,2,0/2/2016,0/2/2020,0.6877,2.285,2.42,"8,059","9,879","10,485","8,859","3,153","1,663","1,683","1,688","1,649","1,650","2,163","7,106","56,728"
478,5459099021,6923-35 S AIDANA AVE,11,0/15/2016,0/15/2020,0.3391,1.638,1.85,"3,492","6,647","6,993","6,901","5,995","2,704","1,385","1,352",915,"1,177","1,318","1,355","40,253"
479,5811120966,430 N WALLER AVE,12,0/16/2016,0/16/2020,0.3101,0.795,0.61,759,486,542,508,350,231,262,488,627,868,917,"1,010","7,050"
480,7428712044,7145-48 S AIDANA AVE,13,0/17/2016,0/17/2020,0.7169,0.495,0.54,603,883,668,514,229,214,223,233,215,208,391,510,"4,889"
481,5814170561,"320 N MAGON AVE,",5,0/7/2016,0/7/2020,0.5155,0.01,15,140,150,137,139,122,128,126,123,131,139,148,"1,856","1,856"
482,7142572745,7151-53 S AIDANA AVE,13,0/17/2016,0/17/2020,0.188,1.189,1.13,"1,007",761,848,780,698,634,713,718,679,718,763,823,"9,269"
483,5967028075,1630-53 S SARTFER AVE,1,0/1/2016,0/1/2020,0.6733,0.595,0.59,"1,071",690,566,503,422,378,41,203,180,216,280,365,"5,054","4,490"
484,6071773088,6829-49 S HOMEAVE,11,0/15/2016,0/15/2020,1.383,0.319,0.29,"3,428","5,628","6,108","5,109","4,035","1,215",285,279,356,331,"1,832","2,038","31,261"
485,6063193335,751-53 N MENHEC AVE,8,0/8/2016,0/8/2020,0.1298,0.213,0.21,456,"1,398",366,291,193,173,168,186,168,182,274,278,"5,133","5,133"
486,6244048584,6618 S AVIRAVIA AVE UNIT H,10,0/14/2016,0/14/2020,0.5321,0.016,0.02,206,176,187,170,146,75,84,52,30,136,169,185,"1,811","1,811"
487,605165655,"2157-57 S CENTINA, PARA UN",1,0/1/2016,0/1/2020,0.2653,0.508,0.51,987,"1,024",923,702,563,390,455,484,451,502,801,448,"8,229","8,229"
488,6489066568,3501-56 N AVAHES ST,3,0/3/2016,0/3/2020,0.4481,7.905,7.09,"26,825","26,261","26,776","14,727","4,636","4,366","4,415","4,260","2,475","1,745","9,820","27,858","154,167"
489,6471403055,2155-56 S KILDARE H,1,0/1/2016,0/1/2020,0.1899,0.126,0.13,579,514,498,392,194,132,129,144,148,285,500,585,"4,100","5,100"
490,5475594108,3600-12 W FRANKLAS BLVD,6,0/8/2016,0/8/2020,0.3379,2.519,2.59,"3,488","3,188","3,595","2,448","1,886","1,355","1,455","1,360","1,326","1,416","1,637","1,953","24,152"
491,6874755512,7748-55 S EAST ENS AVE UNF,1,0/20/2016,0/20/2020,0.3112,0.171,0.25,302,349,330,276,271,193,189,195,225,287,281,270,"3,169","3,169"
492,2529653365,805 S ORGVEL SG,6,0/8/2016,0/8/2020,2.124,2.137,1.56,"4,993","5,087","4,687","2,180","1,133",917,943,980,"1,122","1,441","2,361","3,222","29,068","3,169"
493,667430001,"1245-55 S GALVANNA,",12,0/16/2016,0/16/2020,0.8923,2.304,0.69,"1,086",949,"1,085","1,269",933,918,918,895,879,859,"1,109","1,057","11,928","1,109","1,109"
494,6489090500,"327-29 S CENTINA, PARA AVE",5,0/3/2016,0/3/2020,2.186,1.522,1.70,"1,506","1,508","1,451","1,354","1,255","1,100","1,046","1,022",913,"1,081","1,517","3,173","16,926","1,643"
500,6730237551,1236-40 S LAMMONLE AVE,2,0/2/2016,0/2/2020,2.186,1.522,1.70,"1,506","1,508","1,451","1,354","1,255","1,100","1,046","1,022",913,"1,081","1,517","3,173","16,926","1,643"
501,6417044559,"4725-38 S DREAS, BLVD",5,0/7/2016,0/7/2020,2.2335,0.359,2.426,2.54,"2,003","1,634","2,027","1,867","1,711","1,437","1,719","1,832","1,796","1,862","1,851","1,751","21,727"
502,6758249013,4815 W COHTEZ ST,14,0/20/2016,0/20/2020,1.5685,0.785,0.69,673,738,678,518,543,523,506,656,696,621,560,605,"7,317","7,108","8,064"
503,6592836049,1012 S 2ND AVE,12,0/16/2016,0/16/2020,0.7958,0.69,0.83,"1,521","1,506","1,435","1,228","1,111","1,028","1,060","1,079","1,039","1,182","1,187","1,355","1,441","1,383","3,989"
504,6584056530,"327-29 S CENTINA, PARA AVE",3,0/3/2016,0/3/2020,0.0752,2.713,3.23,"7,371","7,178","7,166","5,286","5,386","2,801","2,165","2,121","2,407","3,543","5,343","7,212","55,978",
